 NF , LCD , NucleusArea , CellArea , percentProtrusion , protrusion_extent ,NucIntegratedH,logNucbyRing488 (Yap)
0.888889,51.7598,429,2207,2.08428,0.0427807,93477.384,0.256902
0.590674,28.8767,389,2576,11.5295,0.293413,96813.153,0.118477
1,36.1533,533,3279,1.86032,0.0648148,146784.469,-0.00538224
0.625,23.2126,410,3100,8.09677,0.362319,107525.37,0.290975
0.5,17.1204,534,4228,1.79754,0.151079,102838.254,0.316067
0.623457,26.3158,487,1579,12.7296,0.188976,75154.814,-0.0286218
0.788462,33.1126,386,1886,4.34783,0.22,102675.228,0.200102
0.57971,28.7439,377,2910,14.5017,0.333333,93356.133,0.2013
0.808118,24.5519,582,4360,7.72936,0.290323,103284.048,0.214462
0.905556,55.2486,558,1447,0,0.0114286,88565.202,-0.0174904
0.841463,29.7089,493,4382,1.68873,0.112033,97227.488,0.302291
0.566667,17.8094,350,3014,15.4612,0.457447,109398.1,0.242497
0.875502,39.604,516,3089,2.00712,0.0708333,103404.852,0.169428
1,47.3261,550,1984,0,0,85037.7,-0.0030082
0.70122,49.776,248,1975,3.18987,0.20915,138088.136,0.076713
1,102.564,343,565,0,0,70701.904,0.0815443
0.919192,50.3525,486,2369,11.0595,0.114286,139954.392,-0.0576506
0.461538,13.7005,349,3878,14.2599,0.337662,102295.39,0.327618
0.883041,33.036,474,2155,4.9652,0.226994,87293.736,0.220647
0.987097,39.032,519,1806,0,0,83850.678,0.0839385
1,38.3142,476,2786,0,0,91745.192,0.118
0.869919,37.3413,595,3970,4.15617,0.1,109459.77,0.217245
1,74.9625,439,1761,0,0.00578035,67469.032,-0.0326062
1,52.6039,499,1445,0,0,77074.542,0.0464982
1,47.0367,498,1681,0,0,95093.1,0.07762
1,136.24,430,864,0,0,83427.31,-0.0529128
1,67.9348,370,803,0,0,50664.1,0.0218974
1,70.4225,387,1733,0,0,61532.226,0.0774904
0.518135,37.7358,211,2493,17.5692,0.447368,134708.097,-0.0285443
0.637097,15.7085,548,4017,9.55937,0.360169,180102.94,0.235829
0.706522,27.9955,518,2759,2.97209,0.213018,186908.904,0.0693222
0.692029,33.8181,768,2891,8.82048,0.122642,198466.56,-0.017088
0.624606,33.1895,510,4151,27.8969,0.243781,62402.58,0.129927
0.489583,20.5761,558,2971,3.70246,0.39521,190692.594,0.0875443
0.965174,34.3643,435,2572,0,0,95597.775,0.173316
0.822086,41.6146,617,2071,4.29744,0.175,82391.095,0.184953
0.871111,36.4564,521,3243,0,0,176106.336,0.0778368
0.935185,36.1664,545,3402,5.52616,0.307692,202423.9,0.151613
0.956522,45.106,668,2483,0,0,155709.464,-0.0948317
0.633484,18.4298,690,3306,15.0938,0.405,146607.06,0.0246295
1,32.7976,519,2608,0,0,202926.924,0.138815
0.93299,45.4339,639,2655,0,0,203333.634,0.12518
1,33.9213,631,2610,0,0,224923.736,0.0378434
0.884393,32.5521,478,2354,7.09431,0.22093,117691.726,0.0975947
1,62.3441,523,1980,0,0,195959.209,0.0599406
0.661972,18.7864,483,3220,11.087,0.385787,190414.539,0.191452
0.736486,22.8781,594,1541,6.61908,0.170213,155597.706,-0.0556719
1,36.9276,723,2906,0,0,174245.169,0.0209403
1,50.2513,565,2056,0,0,118460.16,0.182852
0.932039,41.876,491,3119,0,0.0247525,155476.623,0.197538
1,44.7828,591,1936,0,0,111329.034,-0.0784922
0.811189,23.5073,456,1449,0,0.034965,92058.192,0.133425
0.471976,20.1369,466,4854,16.7697,0.38796,108244.344,-0.0581698
0.244681,5.57414,288,2627,15.2646,0.576159,79764.768,0.277287
0.0952381,12.4891,384,2871,13.5493,0.393258,68480.256,0.370193
0,4.5583,361,3547,18.7764,0.817143,99847.546,0.347462
0,8.73744,339,2690,16.1338,0.651613,106210.395,0.37802
0.105839,7.81433,398,4048,21.3933,0.458333,87417.516,0.159642
0.786096,39.7614,421,2489,6.7497,0.333333,155010.937,0.107872
0.337121,17.838,455,3766,14.2857,0.37788,158056.535,0.332179
0.852941,35.2983,470,3092,6.11255,0.15625,69577.86,0.272212
0.924107,42.6439,450,2606,11.3584,0.206186,84825,0.248219
0.636015,30.9119,517,4009,14.8666,0.304147,180894.164,0.0773022
0.787611,24.1604,454,3445,6.24093,0.37561,87791.796,0.329296
0.955665,42.5894,548,2535,0,0.03125,107355.94,0.239192
0.210526,14.0706,491,3819,24.4043,0.447368,181562.471,0.115664
0.457265,11.0241,436,3914,16.326,0.407216,205719.624,0.154082
0.702326,23.7304,495,3541,15.0805,0.257732,226734.75,0.181761
0.630597,24.3902,512,3431,12.6785,0.102941,205843.968,0.249551
0.957447,33.5345,508,3670,3.84196,0.183857,203454.508,0.250668
0.925373,29.0444,490,3318,5.36468,0.333333,204840.09,0.202879
0.975728,31.7763,589,3068,3.74837,0.106952,149657.243,0.0999099
0.770732,33.9098,525,2508,14.7528,0.197605,210739.725,0.00231565
0.683761,21.4225,551,3924,6.19266,0.331683,188192.397,0.268073
0.973958,40.4204,444,2234,0,0,104405.712,0.250368
0.706564,19.581,551,4432,3.74549,0.461538,197854.182,0.315156
0.595652,15.6764,449,3710,26.1456,0.338983,205707.554,0.261458
0.503817,24.9688,441,3611,11.1603,0.270833,75859.497,0.256234
0.254902,17.0242,397,681,0,0.122449,457772.76,0.0399996
0.0538117,10.6011,363,3060,18.3333,0.59375,92780.985,0.429408
0.1,12.4564,244,1670,24.1317,0.572727,78913.016,0.154833
0.361702,17.313,247,1339,8.06572,0.215517,75915.203,0.22937
0.224215,12.2145,380,2854,7.46321,0.349727,102999,0.241397
0,4.83115,354,2374,22.1988,0.608696,103007.274,0.346407
0.177033,10.381,450,2678,34.2793,0.423358,161265.15,0.355225
0.305466,11.7855,592,5623,23.1015,0.727273,130148.832,0.461162
0.012987,4.21408,477,5370,31.2663,0.845771,136646.19,0.330858
0.00884956,9.38438,441,2977,22.2372,0.56051,129847.599,0.29444
0.0490196,11.6198,402,3206,27.7916,0.75974,86181.966,0.294081
0.0375,9.63206,567,4739,31.5889,0.690909,204357.006,0.282066
0.189542,7.0279,444,2878,17.0605,0.481013,173401.98,0.313074
0,7.4366,406,3484,30.7118,0.628931,164721.102,0.246055
0.395349,11.4247,505,4086,15.0759,0.821429,145527.365,0.323528
0.0247678,8.67604,489,4328,22.366,0.574074,203607.864,0.265072
0.167315,11.2221,444,3101,20.8642,0.553571,131917.728,0.321931
0.4,12.8816,438,2352,7.7381,0.355422,115700.766,0.299922
0.565836,16.3988,805,4654,12.8921,0.384279,127272.915,0.0476666
0.53012,15.7978,466,3685,17.7205,0.427083,148507.676,-0.0250262
0.0531561,11.6973,390,3062,12.2796,0.436842,159669.51,0.314719
0.45122,19.3349,391,2565,11.8129,0.385965,69950.682,0.268569
0.553922,15.8529,360,2685,10.0559,0.195652,73976.04,0.0293786
0.510417,16.3425,408,2755,17.0962,0.346591,84353.184,0.242506
0.0995025,16.4745,279,2040,19.951,0.398693,77022.972,0.276705
0.049505,9.96413,244,1839,20.2828,0.270968,82009.62,0.228022
0.608187,34.0716,341,2003,0,0,76439.924,0.190169
0.886364,56.4972,286,1359,0,0,81099.59,0.206868
0.0364583,9.17515,372,2673,19.8279,0.478528,93070.308,0.168793
0.429104,7.80275,480,3424,13.9311,0.213333,92656.8,0.251101
0.746114,40.3714,383,2040,11.6667,0.230769,88390.655,0.0681922
0.530516,18.1653,423,2599,14.9673,0.353293,80547.66,0.0807542
0.479592,16.2232,368,2230,15.0673,0.239766,78763.776,0.148586
0.0521327,10.5197,381,3085,22.6904,0.377907,89534.238,0.254873
0.376344,18.4638,324,2083,12.194,0.390728,73934.208,0.226916
0.0403226,7.99744,313,2573,14.8465,0.460606,92672.101,0.0390681
1,54.1126,503,1835,0,0,100993.849,-0.0360707
0.429952,16.835,333,1994,11.0331,0.251748,80475.444,0.0902107
1,50.6073,382,1735,0,0.0206897,72928.384,0.073631
0.934959,62.9723,522,978,0,0,95780.214,-0.108092
0.637168,25.7798,155,1134,12.0811,0.362745,60645.145,0.0915472
0.857143,32.2997,583,3354,4.29338,0.132479,151015.073,-0.000387664
0.763158,29.2398,505,3404,10.8108,0.241546,119895.585,0.206332
1,38.85,568,2901,0,0,160166.344,-0.00608271
0.892857,67.8426,360,1659,0,0,79215.48,0.0412966
0.0107914,6.16447,442,2856,17.8221,0.52071,150149.61,0.211584
0.0974026,11.1545,423,3256,15.5405,0.5,177089.373,0.17282
0.813559,43.2713,501,2290,3.1441,0.19883,126845.184,0.0131877
0.20283,11.6009,488,2253,11.3626,0.308725,150918.392,0.193759
1,78.125,529,1216,0,0,110978.381,-0.137046
1,48.1928,564,2205,3.76417,0.06,128401.932,0.018838
0.00772201,9.09174,335,3362,31.4991,0.576923,92878.415,0.18836
0.704478,20.6058,408,4698,20.6258,0.322476,53566.728,0.211672
0.32526,12.0366,428,4593,28.3039,0.651515,62369.016,0.187421
0.281106,8.57412,366,3122,15.8873,0.405556,87463.752,0.241408
0.238095,21.5889,408,2385,2.68344,0.0248756,88244.28,0.34695
0.170418,7.9885,434,3946,5.24582,0.275735,75677.014,0.398242
0.103896,6.48466,299,2997,31.6984,0.426829,87498.164,0.199242
0.151613,6.76544,451,3411,20.903,0.429348,201877.071,0.213256
0.429952,29.36,372,2252,24.9556,0.423077,122581.812,0.217549
0.295918,6.71411,453,2826,35.598,0.664286,147944.817,0.115956
0.632143,12.8205,566,4776,17.5251,0.489177,158583.012,0.175591
0.399225,8.40195,464,4423,8.97581,0.46473,68948.544,0.317483
0.220264,17.6991,425,3248,10.7143,0.29703,85115.6,0.233591
0.206642,5.38561,412,3983,22.4203,0.645631,172744.184,0.314077
0.106299,5.4484,333,2874,25.7829,0.418478,102239.325,0.253687
0.229426,8.05997,541,4802,20.5123,0.376623,176502.873,0.285307
0.212389,7.18494,302,2351,17.7797,0.536913,85646.294,0.292243
0.864734,31.407,479,2555,0,0.0637255,94405.152,0.206051
0.679612,36.7918,402,2832,14.654,0.276836,103521.834,0.239924
0.363229,18.3993,417,3739,19.203,0.545455,128890.947,0.14248
0.151515,15.6274,284,1912,6.27615,0.195402,55080.948,0.304219
0.272727,18.2648,274,2281,11.0039,0.43662,53010.506,0.160933
0.336134,6.53168,455,3559,15.9033,0.606218,90293.84,0.272146
0.228311,9.88142,397,2602,10.9915,0.410714,105779.856,0.324534
0.372,18.5048,439,3285,17.4125,0.551724,202164.768,0.274244
0.48773,15.7803,379,3852,23.1568,0.615,162452.665,0.244032
0.122807,5.79274,350,3426,22.1541,0.648649,90595.75,0.252223
0.549815,16.1551,402,4312,15.0278,0.654867,118877.43,0.294172
0.407166,8.07103,328,3544,7.92889,0.25188,83790.552,0.369932
0.647059,27.2405,451,2457,8.46561,0.203209,106969.082,0.0331746
0.657277,29.4898,448,2921,11.5714,0.433333,166494.72,0.0416748
0.519031,26.6028,521,3656,18.5175,0.358744,190001.406,0.0309485
0.0298013,5.71167,452,3976,28.5463,0.703704,186187.388,0.149089
0.640816,15.7257,525,3543,13.8583,0.292576,155411.025,0.129917
0.502538,36.2056,378,2392,14.9666,0.371795,174869.226,0.152508
0.870813,23.7192,438,3603,0,0.110048,88140.054,0.419762
0.328302,18.9107,476,3649,5.39874,0.292237,89540.836,0.230263
1,42.7899,440,2250,0,0.0523256,78424.28,0.146467
0.951417,28.7026,667,3101,1.4189,0.0672269,104590.269,0.205955
0.847059,23.3155,438,2125,6.44706,0.233533,93963.702,0.328092
0.297674,18.8786,351,3160,19.6519,0.511364,95487.795,0.329562
0.682464,18.2183,572,3266,1.59216,0.212871,131819.688,0.284373
0.434555,23.5905,360,2200,4.27273,0.154321,76142.16,0.243268
0.454545,17.5994,457,3218,7.92418,0.410256,191133.395,0.330954
0.54321,24.426,358,5198,14.8711,0.271062,99851.57,0.249291
0.426573,24.1779,299,1590,22.2642,0.412844,82939.61,0.122068
0.307246,10.7793,403,4346,19.3741,0.42803,110116.123,0.221583
0.656522,21.6216,562,3689,3.71374,0.318182,147163.634,0.252196
1,75.815,269,964,0,0,83639.094,0.134949
0.824859,44.4444,406,1777,2.64491,0.14557,88017.552,0.083322
0.45679,21.2044,341,2826,13.6235,0.387097,96257.139,0.0523925
0.543651,28.3607,329,3429,19.5976,0.235577,107301.047,0.262618
0.259109,26.8097,351,2396,10.4341,0.306358,95514.471,0.0875681
1,56.2746,441,2084,0,0,73124.415,-0.0309048
0.572414,22.4266,343,1592,0,0,106578.675,0.309819
0.867089,54.6747,415,1827,0,0,89346.595,0.197214
0.266667,18.5322,409,3302,18.2617,0.403141,103975.571,0.131659
0.603053,47.3037,231,1376,17.8052,0.330189,81828.747,0.108511
0.770492,27.6243,448,3216,5.0995,0.206422,120374.464,0.237532
0.516949,34.2466,200,1252,15.016,0.372549,77279.2,0.104693
0.393013,19.0295,403,2459,0,0,105964.82,0.385824
0.632558,23.0787,461,3460,12.6012,0.379121,173829.731,0.18176
0.681081,53.7346,317,1959,19.8571,0.28481,55916.264,0.112597
0.878947,35.6379,456,2644,3.29047,0.168478,67346.64,0.276852
1,81.4996,199,1600,4.9375,0.123288,48242.177,-0.0560463
0.22439,20.7857,348,2684,0,0.121212,89007.612,0.339892
0.254777,12.1758,445,4690,12.58,0.450593,142052.01,0.270123
0.654378,21.1506,466,3413,0,0,122488.1,0.330436
1,88.8889,447,1532,0,0,102872.133,0.0179146
0.871795,26.8168,807,3601,2.66593,0.0991736,207039.078,-0.108387
0.342308,11.2347,548,4246,11.6109,0.458716,193658.816,0.36693
0.68262,14.2288,573,9151,24.3361,0.59736,172092.528,0.0830087
0.566038,12.9282,610,5769,6.69093,0.513725,148290.39,0.281488
0.291667,13.6184,501,5051,25.3019,0.261411,150539.979,0.27304
0.681034,19.755,525,3464,13.2794,0.386792,182442.75,0.0910671
0.609626,39.2927,479,2580,9.14729,0.171598,167759.691,0.162948
0.352564,20.6569,303,1752,14.3265,0.368,119855.892,0.147548
0.854369,34.5304,525,2878,6.11536,0.15873,179008.725,0.112274
0.48289,19.7006,566,4679,4.50951,0.382114,188410.08,0.239323
0.848039,24.0964,442,2841,0,0.0392157,136532.032,0.212678
0.876238,28.0348,585,3282,0,0,159700.32,0.0649161
0.497537,17.1821,570,3285,5.41857,0.271795,148609.26,0.187579
0.480851,16.5017,445,3282,1.52346,0.163636,88876.735,0.420886
0.689266,28.8684,362,2231,5.82698,0.160494,89347.754,0.225677
0.540984,8.97827,417,3688,18.1941,0.474227,98209.338,0.271952
0.765799,55.5556,417,2821,20.9146,0.224299,103323.843,0.0865793
1,66.357,425,1896,0,0,99178.85,0.0397231
0.653465,21.3129,408,2352,13.4779,0.32716,105258.288,0.0546869
0.952632,45.3309,497,2069,5.31658,0.185393,99713.607,-0.156128
1,82.1018,393,1817,0,0,96307.401,-0.136804
0.589958,15.2207,423,3748,22.0384,0.490099,117012.798,0.197674
0.532258,18.997,348,2987,23.5688,0.554945,106187.328,0.161186
0.643478,10.7365,355,3388,20.1299,0.406542,106887.305,0.28226
0.703297,30.3582,405,2593,11.5696,0.260606,108919.485,0.179698
0.933333,30.553,389,1405,3.84342,0.0955882,104951.811,0.132839
0.185185,17.8731,336,1979,16.574,0.595588,107915.136,0.0276923
0.507463,17.1615,386,2743,14.6919,0.373494,86882.424,0.268513
1,27.933,486,3299,7.30524,0.189474,202950.684,0.137663
0.123134,8.7581,484,3481,19.8506,0.519553,148069.636,0.231338
0.526846,16.1316,482,4638,22.3157,0.457778,143579.606,0.173284
0.891626,33.456,530,3128,6.90537,0.245902,207345.01,0.220667
0.871245,27.533,473,3639,15.5537,0.417085,163494.342,0.164569
0.783476,26.0417,600,5458,16.4163,0.261364,191518.2,0.29632
0.714286,16.6611,472,3276,15.5983,0.32967,113909.176,0.0524082
1,41.7362,806,2331,0,0,260940.082,-0.0898901
0.455253,10.2386,549,3991,15.1341,0.317972,170924.562,0.252407
0.946602,34.9773,475,1934,9.20372,0.100559,130758,0.133487
1,57.1755,490,2006,0,0,104200.46,0.0284696
0.840909,29.1206,512,2344,7.72184,0.210843,199285.248,-0.0519914
0.946809,31.3676,605,2565,0,0,175846.275,0.178177
0.631841,25.3743,652,2912,13.908,0.219653,187015.768,-0.0405256
0.899628,37.3274,526,3648,3.48136,0.109804,180151.844,0.0912213
1,86.7303,401,1287,0,0,108488.946,0.0650593
0.485185,23.3973,540,4380,17.8767,0.370892,205243.2,0.193173
0.335907,6.96088,567,4501,16.9962,0.518987,185545.08,0.172927
0.668966,15.7604,467,4421,13.843,0.469136,91679.105,0.180766
0.285,22.1779,359,2118,14.0227,0.52518,102947.917,0.154412
0.84466,29.5072,451,2240,7.90179,0.205714,112348.61,0.257185
0.821561,43.0293,439,3204,11.5793,0.1375,73572.449,0.0246296
1,44.5633,425,1237,0,0,60357.225,0.239364
1,76.746,359,540,0,0,63682.651,0.0291338
0.635417,30.5623,419,2319,9.4006,0.28,123514.915,0.253867
0.691964,33.2889,318,2875,13.8087,0.289617,80563.71,0.183585
1,54.3478,470,2279,0,0,90989.18,0.0597294
1,37.4251,861,2483,0,0,208858.797,0.0324966
0.743017,41.3907,360,1946,0,0.0224719,87100.56,0.140404
0.850575,43.7445,429,2102,7.89724,0.198795,71777.277,0.0681793
0.886179,34.6741,456,1307,0,0.0166667,51931.104,0.265833
0.666667,39.2927,371,2349,0,0.0174419,92956.276,0.172011
0.975758,49.8256,313,1835,0,0,77409.908,0.231028
1,67.659,364,1661,0,0,72436.728,0.0604195
0.953947,56.0852,420,1718,9.31315,0.228188,89256.72,0.0510734
0.317073,19.9641,420,2608,17.5613,0.613333,141549.24,0.206645
1,48.9476,435,1689,0,0,92653.26,0.0394699
0.959596,42.3191,494,2784,8.29741,0.227778,131937.026,0.0944792
0.78022,42.5713,365,2089,11.0101,0.228916,100328.28,0.160484
0.775,53.8213,238,1213,0,0.0517241,75750.878,0.202157
1,52.9381,409,2001,0,0,118301.205,-0.1117
0.784314,60.9013,248,1846,4.71289,0.178571,73929.792,0.0685523
0.89441,55.8036,430,1450,3.51724,0.16129,106868.76,-0.0119305
1,59.7729,463,1777,6.64041,0.125654,104239.82,-0.0367796
1,71.4796,390,1553,0,0,100668.75,-0.0425512
0.866242,53.3903,348,1509,0,0.0392157,86541.336,0.181644
0.97191,44.0723,470,2294,0,0,120821.02,0.130451
1,94.4287,328,590,25.0847,0.342105,88454.712,-0.17806
0.983784,41.3907,484,2225,2.02247,0.0804598,75788.592,0.107634
1,75.0751,386,1996,0,0,146576.938,-0.0158739
1,97.0874,282,1049,0,0,83563.368,0.0308121
1,55.1572,367,1836,0,0,122538.364,0.0769306
1,48.5437,398,1606,0,0,106737.63,0.139467
1,63.857,402,929,0,0.0428571,87421.734,-0.155174
1,143.062,172,649,0,0,79762.076,-0.0276091
0.943548,42.5713,431,1201,0,0.0241935,74540.588,0.130998
1,46.7727,442,1934,0,0,112451.872,0.0735684
0.842105,35.5114,449,2711,10.734,0.260204,163861.203,0.0203643
1,58.2411,418,2011,0,0,160262.454,-0.0521679
1,44.3066,470,2538,0,0,125351.82,0.0235462
1,45.2899,385,1934,0,0,101316.6,0.197096
0.765432,36.8868,478,2149,0,0,137317.45,0.185618
0.908571,41.2882,336,2174,0,0.0304878,80868.48,0.10656
0.790598,29.7619,572,3537,7.32259,0.321782,195493.584,0.162943
0.821918,38.7297,369,2552,16.3401,0.315789,92255.535,0.2317
1,46.6418,403,1756,0,0,174674.708,0.0277651
0.697368,24.728,472,3285,3.04414,0.149254,118075.048,0.327519
0.625,31.0174,388,2545,7.74067,0.24581,105452.192,0.155257
1,35.3482,402,2148,0,0.10559,98285.784,0.228447
0.700599,42.5351,278,1918,15.4849,0.293706,73465.948,0.19201
1,46.9704,405,1918,0,0,89035.2,0.201689
1,69.0131,184,1307,0,0.0384615,37678.048,0.179702
0.95122,49.3583,479,2463,5.72473,0.153061,153344.186,-0.0412004
0.958333,41.8936,518,2048,4.44336,0.164835,71852.816,0.00426089
0.982659,42.8266,400,2208,0,0,78720.8,-0.001613
0.364055,20.4583,325,2609,0,0.176166,49649.6,0.254054
1,52.0562,442,2190,0,0,82394.546,0.0226247
1,50.7872,522,1873,0,0.140625,191926.872,-0.195005
1,45.9559,479,2335,0,0,167075.2,-0.154277
0.936306,37.9507,520,1866,0,0,187630.04,-0.131562
1,52.4384,554,2239,0,0,125602.326,-0.0838473
0.873418,40.8998,371,2079,2.1164,0.14094,171734.787,0.24067
1,55.4017,530,2046,0,0,182552.67,0.00233303
0.53527,17.7022,465,3137,3.31527,0.451477,129961.92,0.303749
1,44.3066,543,1759,0,0,131715.51,0.0268734
1,50.4286,473,2271,0,0,160595.325,-0.03842
1,37.7786,506,4251,0,0,64328.792,0.0781044
0.778894,42.7899,462,2532,2.36967,0.0734463,138413.352,0.166278
0.973214,62.1118,470,1920,0,0.00930233,95509.17,-0.0461319
1,46.4468,549,2293,0,0,93072.519,0.0597173
1,72.7273,448,1745,0,0.0146341,87857.28,-0.0375241
0.7875,49.554,482,1490,8.32215,0.229008,114285.574,0.178696
1,58.309,473,2303,0,0,141895.27,-0.109115
1,46.7071,477,2798,0,0,145318.527,0.0738486
1,36.8868,521,2311,0,0,79539.507,0.112176
1,59.5593,430,1524,0,0,86924.5,0.132134
1,68.9655,456,3250,0,0.0813559,139523.688,-0.130478
1,55.6174,509,2013,0,0,145824.937,0.0280479
1,27.4801,947,3656,0,0.0564516,170050.896,0.0116381
0.814433,36.7918,496,2164,11.9224,0.208589,94871.408,-0.0267683
1,54.7645,463,1845,0,0,98613.444,0.0628597
0.978378,35.4233,467,2033,0,0,106884.625,0.169991
1,42.337,523,1974,0,0,127710.847,0.0399744
1,51.1771,513,2283,0,0,137423.466,0.0343585
1,68.1663,510,1769,0,0,76792.23,-0.0230823
1,45.9559,616,2338,0,0.031746,141678.152,-0.126149
1,48.3092,640,2386,0,0,150474.88,-0.113668
1,45.7038,574,1817,0,0.0378378,180410.496,-0.0461152
0.670412,12.8304,394,4193,16.4083,0.3875,103035.728,0.200449
0.690196,12.5203,515,3476,12.7445,0.271845,155496.01,0.18934
0.27551,7.8964,459,4263,15.8574,0.440529,135351.297,0.258699
0.781341,12.219,854,5851,12.1176,0.205298,223180.09,0.142167
0.350211,6.14855,422,4703,25.1967,0.643216,130968.544,0.251843
0.294872,4.93754,425,3619,21.774,0.414141,156630.35,0.192131
0.491429,8.7382,413,2431,16.8244,0.452381,137372.473,0.286309
0.0502092,4.65203,444,3526,16.6194,0.391304,83906.676,0.304535
0.251082,7.95039,434,3348,13.6798,0.617647,178301.088,0.298299
0.55,34.3053,139,759,8.3004,0.280488,21673.158,0.253943
0,3.23436,333,2598,26.251,0.605096,112723.164,0.409857
0.00892857,4.12797,398,2914,23.5072,0.564972,58886.886,0.355085
0.273973,6.34156,754,6346,19.2562,0.475248,191540.128,0.422662
0.582237,15.0128,1054,5311,9.50857,0.409266,279261.516,0.133851
1,64.1437,345,1342,0,0,76678.32,0.00910378
0.634615,26.2536,427,2809,16.4471,0.322981,175823.228,-0.0594044
0.712707,27.7162,456,2141,8.31387,0.183007,167322.816,0.14787
0.615741,31.1236,413,2377,6.31048,0.0872093,184613.891,0.0322732
0.433333,24.7402,367,2729,7.65848,0.254335,86319.868,0.337213
0.732075,24.8509,396,3268,15.9425,0.5,77775.984,0.223278
0.539855,14.2735,550,4171,26.1568,0.647343,155728.1,0.146725
0.741627,22.6809,483,3407,14.7637,0.39,177015.153,0.101771
1,86.2813,468,1469,0,0,152936.784,-0.0195862
0.973684,33.4113,498,3475,7.94245,0.251208,165715.974,0.165921
1,48.4262,603,2036,0,0,182238.057,-0.0893862
